id;from;to;distance
109542;348775;492298;404
407758;387011;327694;1861
194475;435258;448837;1113
273275;169833;224699;1234
394000;491318;399880;367
172003;387011;406846;1464
155603;429803;371823;1958
137825;472445;158362;616
198371;328917;360708;1823
417455;191426;294784;2040
111540;493539;272604;1767
387864;357102;156669;2202
340494;169408;339818;1055
294231;376003;283605;688
157953;240972;254157;345
272845;360908;115966;1005
246343;462727;435258;343
332104;348775;393738;1229
420980;470476;246903;2422
203140;385016;280062;485
189267;449748;283605;2240
393310;249456;451805;2488
298272;418477;268222;835
381708;154298;158362;630
267786;374397;115614;2221
448768;231836;447085;1237
496363;251487;218866;1164
488332;232526;178029;1594
421100;199922;335529;1501
313894;239548;216859;1213
363586;288262;165156;1478
178910;156669;329560;866
221559;215377;376182;2199
181791;441397;299224;1770
478322;223274;254157;1904
283096;452953;279392;1449
187136;148080;246543;1220
432597;231836;486708;2300
201104;374397;233544;708
213704;364083;329560;769
381591;444260;460211;2437
236351;215377;297022;664
379187;416123;178335;612
390848;398493;444270;1828
225722;364083;279392;829
433605;223274;382519;836
316912;387263;230277;2191
339289;179793;369522;1628
447535;330457;470604;1050
284197;224934;271717;1422
491750;216859;360677;1053
270172;245402;178335;1053
175309;357650;186176;2321
354379;286486;232348;1804
109063;302719;233247;1818
446812;381433;336571;1172
387849;398493;178874;1241
132484;169651;418477;480
145590;246903;221807;740
429221;137062;485185;661
352587;484611;428282;690
497469;186176;178029;840
160147;478791;386283;1461
284541;357102;251487;2397
117146;230277;249456;1273
291399;429583;378667;2209
150087;369522;380545;2375
253376;472445;340502;384
154813;352624;480808;459
172334;245402;328917;1779
472058;298180;153170;293
278025;399261;249456;1712
306207;415427;429583;1951
491686;215377;268222;774
436274;165970;169911;385
109042;105314;169408;1758
316507;470104;216859;1721
439588;274958;340540;913
402999;357974;377085;1317
313077;153170;337962;928
357042;108354;359361;1103
448077;251487;133522;1437
259536;343383;356690;1760
497783;480808;340502;205
274443;393738;164180;1128
198564;190608;432546;1664
242474;465902;210592;661
329039;367976;492298;2265
148977;462727;399880;1957
187149;421353;378667;1881
397699;360677;397022;397
293211;233247;383633;1542
168772;463768;468410;2193
128510;243091;348316;1357
290154;470120;463768;1791
437261;281431;360218;2421
496750;198160;413598;704
424224;371823;108354;554
431936;105314;382519;995
199518;132614;115966;1024
428744;345910;213003;2404
337334;272604;387263;2079
475659;146033;190608;1707
344377;103480;239548;1275
236575;190608;103716;1589
129312;298180;335529;1401
313664;226151;179793;749
390488;199922;210592;660
212136;281431;169408;820
232235;197112;345908;1549
193886;345908;271717;1462
424322;477213;378667;1613
388593;233039;169651;1239
413637;484057;150325;1381
375353;340502;346464;466
494167;329462;169833;751
371804;468410;445725;1392
158662;281431;268222;1163
413728;336571;435258;522
236166;232348;462727;455
287920;340502;198160;1200
271061;401118;241659;278
234678;449969;174344;1720
404918;486708;360218;683
467898;110225;360677;1350
461976;164180;246543;1659
209473;381433;294784;525
454263;311437;231836;755
282666;216859;103798;410
308903;328917;218866;1248
363572;302719;164180;2113
127747;383633;232526;2165
482960;218866;286486;1167
247784;178029;274958;547
195543;343669;100752;1358
129146;318177;470476;553
175690;484057;145212;2023
419119;215377;369522;613
468487;230277;257195;1581
176682;281431;340540;1025
482840;382519;439626;1711
292484;132614;364083;426
235506;108841;470604;1917
218011;294441;374397;962
477257;387528;345908;1623
402861;274958;108354;434
420437;343383;404361;1696
149487;385710;393738;709
370979;178874;218866;2385
257603;146388;273333;2023
346359;436715;137062;1643
447144;374397;257195;2423
389166;178335;238547;372
173964;215377;381433;768
385523;493539;154298;1977
298695;233544;398493;1478
327860;460211;110225;1457
219058;322697;406846;1884
400241;108354;148080;1311
324172;348316;478791;2138
258555;352624;328917;1899
124490;383633;245402;267
335020;294441;284452;722
114545;188425;470120;2335
417469;135701;100752;1442
323928;445442;373749;1878
473493;174561;463768;867
423562;357102;298180;273
117173;371823;146844;1962
164620;287604;397022;1200
395875;435258;103798;2453
484587;157937;352624;927
361198;294441;164180;270
138214;396599;108354;2405
101109;343669;468410;1799
432181;345908;367976;1429
205397;270979;223478;278
398851;398493;283605;1921
155778;330232;378667;461
229282;210592;398493;1217
316361;105314;135701;958
313653;387648;205294;2104
118759;387648;470120;1137
480297;167665;270979;921
478020;393738;145212;1145
148425;274958;174344;1136
400015;294784;371823;260
477691;169911;169408;1845
404078;315549;388394;1979
151354;241659;452953;522
353444;148080;143273;2386
337527;227597;492298;2404
454954;165970;223478;1198
337104;464757;233544;631
377145;400530;393738;2389
120434;387011;283105;1737
463800;174344;238547;1201
192315;409572;251582;1491
206427;143273;380545;409
440556;318177;137062;1482
134133;357102;283605;664
262799;137062;329560;2233
420909;346464;445442;1146
437078;413598;496987;1059
330249;335529;450603;1923
